"agegrp"	"occ_code"	"ranking"	"rate_abs"	"n"
5	2142	93	0.00158703734531935	572
6	2142	80	0.00314466143490948	1346
7	2142	78	0.00357822499467307	1461
8	2142	80	0.00299060800790905	1089
9	2142	97	0.00165418342372923	538
10	2142	94	0.00227486335853642	760
12	2142	56	0.00440580696703681	932
4	2172	38	0.00695177818401637	1909
5	2172	66	0.00355973586371456	1283
6	2172	88	0.00271010940898588	1160
7	2172	80	0.00353414008714117	1443
9	2172	69	0.00414775732083779	1349
11	2172	59	0.00454476218814536	1283
12	2172	68	0.0038952628120583	824
13	2172	57	0.00394837565974134	882
5	2242	89	0.00200599300815715	723
6	2242	54	0.00593186878397858	2539
7	2242	107	0.00160175164032593	654
8	2242	43	0.00652221672982919	2375
9	2242	96	0.00166340749486527	541
13	2242	77	0.00187570226919685	419
5	2253	91	0.00170911714111315	616
6	2253	114	0.00114011499274578	488
7	2253	55	0.00588778431703906	2404
8	2253	96	0.0017932663261383	653
9	2253	102	0.00142358164532832	463
10	2253	48	0.0055794017109367	1864
13	2253	74	0.00205476692496743	459
5	2261	78	0.00288552244603518	1040
6	2261	59	0.0055580605896357	2379
7	2261	81	0.00342637697984095	1399
8	2261	111	0.00111770198275389	407
10	2261	101	0.00147267470052621	492
11	2261	83	0.00218205261722334	616
13	2261	30	0.00782960207356871	1749
5	2263	96	0.00147605571277954	532
6	2263	15	0.0171204153009039	7328
7	2263	52	0.00602738652422343	2461
8	2263	78	0.0030812324929972	1122
9	2263	114	0.00111611260746043	363
10	2263	86	0.0025891536909658	865
12	2263	81	0.00224072156907237	474
13	2263	55	0.00397075874171266	887
5	2271	20	0.0125187281504911	4512
6	2271	6	0.0264165578339684	11307
7	2271	16	0.0143324932709287	5852
8	2271	18	0.0166419508980063	6060
9	2271	38	0.00750531921435511	2441
10	2271	56	0.00479517250049388	1602
5	2321	70	0.00332944897619444	1200
6	2321	40	0.00809294740752336	3464
7	2321	65	0.00464361026002748	1896
8	2321	41	0.00695062338660955	2531
9	2321	18	0.0132888118166501	4322
10	2321	99	0.00175403937908203	586
11	2321	37	0.00852984204914578	2408
12	2321	40	0.00749270820037913	1585
13	2321	41	0.00592256348961201	1323
6	2322	96	0.00205594506888584	880
7	2322	38	0.00764383313372667	3121
8	2322	107	0.00121107266435986	441
9	2322	79	0.0031577070189032	1027
10	2322	27	0.0106020605472842	3542
11	2322	88	0.00177468889809885	501
13	2322	61	0.00364396574493135	814
5	2331	63	0.00414516397536208	1494
6	2331	75	0.00399273877582489	1709
7	2331	88	0.0023977291374298	979
8	2331	72	0.00395177678914703	1439
9	2331	30	0.00978673947533483	3183
10	2331	113	0.00110450602539466	369
11	2331	58	0.00457310053382359	1291
12	2331	26	0.0092559764393327	1958
5	2332	48	0.00678375228899617	2445
6	2332	22	0.0127842402465265	5472
7	2332	13	0.0177784635430061	7259
8	2332	19	0.0153182841764157	5578
9	2332	15	0.0176333493217233	5735
10	2332	57	0.0047682333291428	1593
11	2332	29	0.0110200741756198	3111
12	2332	14	0.0145552356775819	3079
13	2332	49	0.00447661639426456	1000
5	2335	64	0.00358193219022252	1291
6	2335	37	0.00845040149336374	3617
7	2335	45	0.00632618423082858	2583
8	2335	13	0.0178585159554018	6503
9	2335	71	0.00393252899433027	1279
10	2335	69	0.00367570026879307	1228
11	2335	66	0.0037442039227355	1057
12	2335	23	0.011265062234387	2383
13	2335	62	0.00356338664983459	796
6	2411	66	0.00486184282767209	2081
7	2411	82	0.00317901166535637	1298
8	2411	53	0.00556654034162685	2027
9	2411	19	0.0129874921595395	4224
10	2411	106	0.0013319923612483	445
12	2411	90	0.00182944988867301	387
13	2411	39	0.0064418509913467	1439
5	2412	104	0.00110149270295766	397
6	2412	95	0.0020699628761737	886
7	2412	115	0.00113396178818182	463
8	2412	63	0.00463832591860274	1689
9	2412	85	0.00252432080089535	821
10	2412	102	0.00138287746268925	462
12	2412	55	0.00444362505259078	940
13	2412	43	0.00576588191581275	1288
6	2413	81	0.0030862539045434	1321
7	2413	84	0.00298307874299234	1218
8	2413	92	0.00222167298291866	809
9	2413	50	0.00557133896616611	1812
10	2413	58	0.00475626036409787	1589
12	2413	53	0.00472726069424551	1000
13	2413	72	0.00222487834794949	497
5	2426	44	0.00745796570667554	2688
6	2426	28	0.011092758167125	4748
7	2426	32	0.00908638927463183	3710
8	2426	75	0.00356456308013401	1298
9	2426	35	0.0080895103863041	2631
10	2426	50	0.00538184778769538	1798
11	2426	61	0.00402404508630797	1136
12	2426	69	0.00381489938025612	807
5	2511	46	0.0071277953498696	2569
6	2511	21	0.0141509764570927	6057
7	2511	27	0.0101689186706931	4152
8	2511	94	0.00211457131872357	770
9	2511	51	0.00546372480291235	1777
10	2511	51	0.00524116544841747	1751
11	2511	47	0.00622735146278998	1758
13	2511	31	0.00773111651289489	1727
5	2512	9	0.0238610509960602	8600
6	2512	26	0.0117352410011518	5023
7	2512	28	0.0099215533562085	4051
8	2512	26	0.0106827044543308	3890
9	2512	65	0.00453824299893001	1476
10	2512	19	0.0141251055117545	4719
11	2512	72	0.00319869076842967	903
12	2512	17	0.0128297855241823	2714
5	2532	108	0.00107097275400921	386
6	2532	110	0.00154195880166438	660
7	2532	86	0.00284592569733752	1162
8	2532	101	0.00129345855989455	471
9	2532	94	0.00188171051175147	612
10	2532	62	0.00448387540932574	1498
4	2614	66	0.00271297786647051	745
5	2614	52	0.00568225958603851	2048
6	2614	94	0.00228022998549157	976
7	2614	89	0.00233650009919104	954
9	2614	116	0.000867062686787441	282
11	2614	79	0.00264609302770428	747
4	2632	56	0.00404215494198961	1110
5	2632	23	0.0115282170800732	4155
6	2632	20	0.0145224483502209	6216
7	2632	15	0.0150917333450893	6162
8	2632	22	0.0121409348052947	4421
9	2632	17	0.0136516252813342	4440
10	2632	25	0.0107068239914274	3577
11	2632	50	0.00606440597514019	1712
12	2632	18	0.0122199688946246	2585
13	2632	18	0.0107080664150808	2392
4	2633	54	0.0042824992898917	1176
5	2633	74	0.00319072193551967	1150
7	2633	116	0.0010310970039407	421
8	2633	32	0.0080408634041852	2928
9	2633	43	0.00678276697536558	2206
10	2633	45	0.00592063121471717	1978
5	2634	41	0.00790744131846179	2850
6	2634	89	0.00266338338469302	1140
7	2634	94	0.00221649118424307	905
9	2634	49	0.00579886605418834	1886
10	2634	78	0.00281963326808067	942
11	2634	44	0.00639383924364955	1805
12	2634	21	0.0119930603813008	2537
13	2634	80	0.00181750625607141	406
4	2642	24	0.0108591946279397	2982
5	2642	65	0.00357360856778203	1288
6	2642	53	0.0059435502900518	2544
7	2642	18	0.0132867012978107	5425
8	2642	34	0.00784862964793761	2858
9	2642	28	0.00988820425783124	3216
10	2642	34	0.00741725184533324	2478
11	2642	70	0.00325182516657634	918
12	2642	61	0.00423089832134973	895
13	2642	29	0.00805343289328194	1799
5	2643	97	0.00140946673325565	508
6	2643	78	0.00360724907540879	1544
7	2643	85	0.00291940054322403	1192
8	2643	99	0.00153237765694513	558
9	2643	115	0.00110073915556703	358
10	2643	59	0.00472333471022431	1578
11	2643	60	0.00440661275296401	1244
13	2643	79	0.00183988933804273	411
4	2644	45	0.00622346197825248	1709
5	2644	105	0.00108207091726319	390
6	2644	102	0.00191343069479262	819
7	2644	76	0.00385987857057137	1576
8	2644	74	0.00365518756522217	1331
9	2644	44	0.00658906148150881	2143
10	2644	47	0.00577396239291679	1929
12	2644	75	0.00296871971598618	628
13	2644	81	0.00180407640688862	403
5	2651	24	0.0112674102436047	4061
6	2651	46	0.00721449815081759	3088
7	2651	117	0.0010164020347634	415
8	2651	66	0.00448179271708683	1632
9	2651	64	0.00459973680650359	1496
10	2651	109	0.00123620864088887	413
11	2651	97	0.0013283599536668	375
13	2651	46	0.005380892905906	1202
4	2716	80	0.00132189391346147	363
5	2716	82	0.00252483214028078	910
6	2716	118	0.000967228702862203	414
7	2716	69	0.00450890637590221	1841
8	2716	120	0.000952930191684517	347
9	2716	66	0.0045105707855219	1467
11	2716	71	0.00321994452768834	909
12	2716	79	0.00262362968530626	555
5	2811	111	0.00102935464180678	371
6	2811	103	0.00189941288750476	813
8	2811	56	0.00526445872466634	1917
9	2811	46	0.00649682077014845	2113
10	2811	60	0.00469040905635076	1567
11	2811	87	0.00177468889809885	501
12	2811	77	0.00274653846335664	581
5	2812	109	0.00105710004994173	381
6	2812	107	0.00185502316442654	794
7	2812	96	0.00216016046906342	882
8	2812	97	0.00162025594551546	590
10	2812	98	0.00175403937908203	586
12	2812	35	0.00780470740619933	1651
13	2812	32	0.00764606080140387	1708
4	2821	33	0.00780026656373131	2142
5	2821	90	0.00175350979412907	632
6	2821	63	0.00505108322605817	2162
7	2821	72	0.00416112543870606	1699
8	2821	118	0.00101609271159444	370
9	2821	103	0.00139590943192021	454
10	2821	80	0.00279568733799082	934
12	2821	51	0.0048407149509074	1024
5	3101	58	0.00475001387270407	1712
6	3101	93	0.00228490258792086	978
7	3101	77	0.00366394564820734	1496
8	3101	77	0.00324600428406657	1182
9	3101	99	0.00155271864123283	505
10	3101	107	0.00131403291368091	439
4	3111	29	0.00898013881706882	2466
5	3111	25	0.0110926141723545	3998
6	3111	14	0.0173680632296561	7434
7	3111	9	0.0213003578224995	8697
8	3111	16	0.0174465864777283	6353
9	3111	11	0.0204097947336703	6638
10	3111	14	0.0198900881808876	6645
11	3111	7	0.0315016135145571	8893
12	3111	25	0.0104236098308113	2205
13	3111	22	0.00964263171324586	2154
4	3115	49	0.00522931035738476	1436
5	3115	6	0.0252205759946729	9090
6	3115	4	0.0296009363895268	12670
7	3115	7	0.0257161960602788	10500
8	3115	23	0.0112594057230735	4100
9	3115	23	0.0107491175638613	3496
10	3115	7	0.0303335069413265	10134
11	3115	24	0.0117214482311559	3309
12	3115	13	0.0155621422054562	3292
13	3115	19	0.0105513848412816	2357
4	3121	5	0.0238887715490557	6560
5	3121	13	0.0179429554408745	6467
6	3121	12	0.0191109439357798	8180
7	3121	31	0.00916966076663654	3744
8	3121	36	0.00736804525731861	2683
9	3121	33	0.00867985093901044	2823
10	3121	54	0.00508851014409463	1700
11	3121	39	0.0076336418670719	2155
12	3121	48	0.0056821673544831	1202
13	3121	66	0.00325002350223607	726
4	3122	64	0.00323008237256287	887
5	3122	67	0.00354586315964708	1278
6	3122	121	0.000859758846988625	368
7	3122	114	0.00114130927277047	466
8	3122	68	0.00441588400065909	1608
10	3122	97	0.00221499853331178	740
4	3132	26	0.00970845502283271	2666
5	3132	3	0.0359164308306975	12945
6	3132	13	0.0174988960976761	7490
7	3132	14	0.0153317511749852	6260
8	3132	6	0.0313752952161257	11425
9	3132	31	0.00895964776347022	2914
10	3132	28	0.010018378501344	3347
11	3132	21	0.0129789623206271	3664
12	3132	22	0.0113501529268835	2401
13	3132	28	0.00838022589006325	1872
4	3211	72	0.00176980838000626	486
5	3211	26	0.0106181676932468	3827
6	3211	55	0.00589682426575894	2524
7	3211	83	0.0030443077812311	1243
8	3211	58	0.00517658043609601	1885
9	3211	45	0.00653679174507127	2126
10	3211	90	0.00246343755799405	823
11	3211	86	0.00178885807093796	505
12	3211	20	0.0120876055951858	2557
13	3211	68	0.00275759569886697	616
4	3212	34	0.00766916964669381	2106
5	3212	56	0.00512457688252594	1847
6	3212	82	0.0030208374705334	1293
7	3212	68	0.00451380469896131	1843
8	3212	54	0.00548140824957434	1996
10	3212	89	0.00248738348808391	831
11	3212	82	0.00253628193820115	716
4	4111	20	0.0133245449844504	3659
5	4111	7	0.0250180345152877	9017
6	4111	2	0.0366799290698951	15700
7	4111	2	0.0608886047861515	24861
8	4111	1	0.0653265227659691	23788
9	4111	1	0.0860974799837656	28002
10	4111	1	0.0831133301006328	27767
11	4111	1	0.0688905183437654	19448
12	4111	1	0.121939689608063	25795
13	4111	1	0.164748436541724	36802
4	4201	53	0.00439902988281392	1208
5	4201	47	0.00705565728871872	2543
6	4201	68	0.00468428393535922	2005
7	4201	24	0.0117951619263145	4816
8	4201	59	0.00508870214752568	1853
9	4201	41	0.00690267990013406	2245
10	4201	26	0.0106798848200763	3568
11	4201	31	0.0104922724873629	2962
12	4201	82	0.00222181252629539	470
4	4211	1	0.22570883374726	61981
5	4211	1	0.118581099827978	42739
6	4211	1	0.0720211575437998	30827
7	4211	1	0.0848120146067994	34629
8	4211	2	0.0581012797275773	21157
9	4211	2	0.0541114759743694	17599
10	4211	4	0.038669683853858	12919
11	4211	3	0.0460214733814377	12992
12	4211	3	0.0485962399368438	10280
13	4211	8	0.0294561358742608	6580
4	4212	31	0.00833557897496777	2289
5	4212	100	0.00118750346817602	428
6	4212	70	0.00432215724708955	1850
8	4212	109	0.00115065634096776	419
9	4212	67	0.00431071591090777	1402
10	4212	81	0.00269391713510892	900
11	4212	89	0.00169675844748373	479
12	4212	88	0.00188617701700396	399
4	4213	68	0.00187905581087085	516
5	4213	110	0.00104877642750125	378
6	4213	116	0.00107002595630649	458
7	4213	79	0.00355863170243667	1453
9	4213	90	0.00229986840325179	748
10	4213	67	0.0037445448178014	1251
4	4214	76	0.00153674719416182	422
6	4214	58	0.0056234770236457	2407
7	4214	98	0.00207933813858825	849
8	4214	112	0.00109024001757566	397
9	4214	93	0.0018909345828875	615
10	4214	35	0.00729752219488395	2438
11	4214	68	0.00337934772212835	954
4	4221	67	0.00198102007967779	544
5	4221	53	0.00542700183119694	1956
6	4221	32	0.0101886095970581	4361
7	4221	22	0.0123707148857589	5051
8	4221	46	0.0064755313890262	2358
9	4221	37	0.00765597904291038	2490
10	4221	44	0.00610621217291356	2040
11	4221	20	0.0138999585551694	3924
12	4221	31	0.00827270621492963	1750
13	4221	40	0.00626278633557612	1399
5	4222	30	0.00951667499028911	3430
6	4222	61	0.0055089982641282	2358
7	4222	47	0.00632373506929903	2582
8	4222	42	0.00670895809304114	2443
9	4222	89	0.00230601778400915	750
10	4222	24	0.0109043779146687	3643
11	4222	100	0.00122917574379302	347
13	4222	17	0.0108020753593604	2413
6	4223	8	0.0247204031521376	10581
7	4223	62	0.00493995880510307	2017
8	4223	49	0.00637666831438458	2322
10	4223	103	0.00137389773890555	459
11	4223	76	0.00296489941658431	837
12	4223	47	0.00571998544003706	1210
13	4223	67	0.00275759569886697	616
4	4224	70	0.00182079051440974	500
5	4224	83	0.00246101770157039	887
6	4224	73	0.00414226205356204	1773
7	4224	119	0.000938028865817787	383
8	4224	65	0.00456692480913934	1663
9	4224	34	0.00817867640728579	2660
10	4224	18	0.0154660775967865	5167
11	4224	75	0.0030959642653461	874
12	4224	70	0.00380071759817339	804
13	4224	35	0.00681341015207066	1522
4	4231	82	0.00102692585012709	282
6	4231	99	0.00198585603244655	850
7	4231	34	0.00823897938540741	3364
8	4231	86	0.00240566814961279	876
9	4231	106	0.00133441562434663	434
10	4231	93	0.00230180252988751	769
11	4231	84	0.0020580723548811	581
13	4231	69	0.00266358675458741	595
5	5101	94	0.00157039010043838	566
6	5101	45	0.00743644676620867	3183
7	5101	50	0.00610086137010994	2491
8	5101	64	0.00457516339869281	1666
9	5101	52	0.00545142604139763	1773
10	5101	79	0.00280167382051328	936
11	5101	67	0.00361313907397371	1020
12	5101	39	0.00753525354662734	1594
4	5111	12	0.0186922354209304	5133
5	5111	29	0.0096387547860829	3474
6	5111	34	0.00990591715008633	4240
7	5111	35	0.00812386879351854	3317
8	5111	106	0.00121931125391333	444
9	5111	57	0.00513165824201503	1669
10	5111	15	0.0176960423364044	5912
11	5111	23	0.0119091897712741	3362
12	5111	30	0.00830579703978935	1757
13	5111	60	0.0036753020596912	821
4	5112	77	0.00139108395300904	382
6	5112	49	0.00669583928116684	2866
7	5112	30	0.00937049201205967	3826
8	5112	87	0.00239193716702367	871
9	5112	63	0.0046550812333198	1514
10	5112	32	0.00876121717162647	2927
11	5112	41	0.00744944262016344	2103
12	5112	43	0.00640543824070266	1355
13	5112	65	0.00337984537766974	755
4	5114	17	0.0147993853011223	4064
5	5114	50	0.00651462183008712	2348
6	5114	25	0.0118357019533814	5066
7	5114	10	0.0192161213608521	7846
8	5114	40	0.00696984676223431	2538
9	5114	9	0.0211569444956893	6881
10	5114	13	0.0211562292343888	7068
11	5114	8	0.0271516774529495	7665
12	5114	9	0.0247330279522925	5232
13	5114	7	0.0322540211206762	7205
4	5116	4	0.0380581633321923	10451
5	5116	12	0.0196049053881583	7066
6	5116	38	0.00838965766178302	3591
7	5116	58	0.00541509614183584	2211
8	5116	35	0.00774702037677816	2821
9	5116	80	0.0030839144498149	1003
10	5116	77	0.00282861299186437	945
11	5116	33	0.00999989373120371	2823
12	5116	83	0.00207999470546802	440
13	5116	51	0.0042438323417628	948
4	5211	42	0.00643467367792401	1767
5	5211	19	0.0130320182009877	4697
6	5211	17	0.016648482455546	7126
7	5211	6	0.0282657732125407	11541
8	5211	51	0.00594551546108639	2165
9	5211	32	0.00892582616930475	2903
10	5211	74	0.00325365325095933	1087
11	5211	101	0.00120792198453435	341
12	5211	85	0.00207526744477378	439
13	5211	37	0.00661643903072302	1478
4	5212	44	0.0062271035592813	1710
5	5212	34	0.0090422285111814	3259
6	5212	50	0.00662575024472755	2836
7	5212	73	0.0041145913696446	1680
8	5212	113	0.00107925523150437	393
10	5212	66	0.00379842316050358	1269
4	5222	63	0.00327742292593752	900
5	5222	77	0.00289662060928916	1044
6	5222	74	0.00407684561955204	1745
7	5222	87	0.00243691572190261	995
8	5222	47	0.00647003899599055	2356
9	5222	81	0.00278259479270437	905
10	5222	46	0.00582784073561897	1947
11	5222	42	0.00732192006461143	2067
12	5222	16	0.0138083284878911	2921
13	5222	42	0.00589122717485216	1316
5	5241	79	0.00265246101770157	956
6	5241	104	0.00189474028507547	811
8	5241	105	0.0012275498434668	447
10	5241	76	0.00288249133456655	963
11	5241	54	0.00535240503997478	1511
12	5241	46	0.00576725804697952	1220
4	5242	65	0.00295332221437259	811
6	5242	119	0.000927511582213272	397
7	5242	100	0.0020279057464677	828
8	5242	69	0.00438842203548086	1598
9	5242	77	0.00346825074714976	1128
10	5242	30	0.00938081811270152	3134
11	5242	43	0.00654615785167001	1848
13	5242	54	0.00406924430238648	909
5	5312	51	0.00573497586149492	2067
6	5312	44	0.00749485429657475	3208
7	5312	64	0.00491056886674847	2005
8	5312	95	0.00183171307738782	667
9	5312	75	0.00352974455472334	1148
10	5312	33	0.0086803996575732	2900
11	5312	62	0.00396382610174175	1119
12	5312	64	0.00408908050052236	865
13	5312	71	0.00224726142992081	502
4	5313	81	0.00117987225333751	324
5	5313	31	0.0094584096332057	3409
6	5313	52	0.00641314683419504	2745
7	5313	42	0.00687234725191831	2806
8	5313	17	0.0173257538309441	6309
9	5313	10	0.0207357119138103	6744
10	5313	10	0.0248139700556144	8290
11	5313	15	0.0186643429223211	5269
12	5313	12	0.0180439540699351	3817
13	5313	6	0.034044667678382	7605
5	6111	42	0.00783252871649742	2823
6	6111	47	0.00684769886011864	2931
7	6111	40	0.0071442041816984	2917
8	6111	10	0.0207502608886692	7556
9	6111	12	0.0198348276328574	6451
10	6111	8	0.0258316720844333	8630
11	6111	12	0.0229363485333135	6475
12	6111	8	0.0253050264962962	5353
13	6111	2	0.0985616631525228	22017
4	6112	35	0.00766552806566499	2105
5	6112	49	0.00670329060540481	2416
6	6112	64	0.00502304761148245	2150
7	6112	36	0.00806263975527978	3292
8	6112	60	0.00496786950074147	1809
12	6112	5	0.047811514661599	10114
13	6112	26	0.00904276511641441	2020
4	6114	62	0.00335753770857155	922
5	6114	75	0.00303812219077743	1095
6	6114	90	0.00255824983003409	1095
7	6114	109	0.00141561536408011	578
8	6114	81	0.00266655681880595	971
9	6114	73	0.0036373587179771	1183
10	6114	85	0.0025891536909658	865
11	6114	46	0.00629111274056599	1776
12	6114	63	0.00408908050052236	865
13	6114	56	0.00396180550892414	885
4	6121	27	0.00910031099101986	2499
7	6121	105	0.00182952366257412	747
8	6121	88	0.00233426704014939	850
9	6121	53	0.00536533471079462	1745
10	6121	17	0.0166124889998384	5550
11	6121	36	0.00895491723431915	2528
12	6121	36	0.00772434397439716	1634
13	6121	21	0.0101305829002207	2263
5	6131	86	0.00225015259974474	811
7	6131	101	0.00201565993881994	823
8	6131	91	0.0022271653759543	811
9	6131	62	0.00480881575225375	1564
10	6131	61	0.00467244960878337	1561
11	6131	53	0.00561099244428858	1584
12	6131	50	0.00540325897352261	1143
13	6131	36	0.00675073752255096	1508
4	6223	47	0.00561167636541081	1541
5	6223	17	0.0148687642195217	5359
7	6223	104	0.00185646443939917	758
8	6223	27	0.0106497500961169	3878
9	6223	92	0.00215535795545389	701
11	6223	69	0.00326599433941545	922
12	6223	58	0.00435853436009436	922
6	7101	111	0.00135972730692223	582
7	7101	56	0.00551306260301786	2251
8	7101	79	0.00300708518701598	1095
9	7101	40	0.00698262184997971	2271
10	7101	63	0.00441802410157864	1476
12	7101	38	0.00765816232467772	1620
13	7101	76	0.0019070385839567	426
4	7121	15	0.0156952142342119	4310
5	7121	4	0.0345069640974419	12437
6	7121	3	0.0305728376948183	13086
7	7121	5	0.0295687271462615	12073
8	7121	5	0.0356346460152689	12976
9	7121	4	0.0410993862918004	13367
10	7121	3	0.0435396873858827	14546
11	7121	2	0.0499109113257741	14090
12	7121	2	0.0761892606091548	16117
13	7121	4	0.0426890139357068	9536
4	7133	71	0.00177344996103508	487
5	7133	102	0.0011403362743466	411
6	7133	51	0.00646921806334647	2769
7	7133	71	0.00428603267671313	1750
8	7133	89	0.00231778986104246	844
9	7133	84	0.002604262750741	847
11	7133	98	0.00129293702156902	365
12	7133	80	0.00233999404365153	495
4	7134	57	0.00398753122655732	1095
5	7134	95	0.00151212474335497	545
6	7134	48	0.00678461872732328	2904
7	7134	63	0.00493506048204397	2015
9	7134	6	0.0310974184899581	10114
10	7134	88	0.00249935645312884	835
11	7134	11	0.0236270957092202	6670
13	7134	45	0.00547490185018556	1223
4	7135	78	0.00138015920992258	379
5	7135	59	0.00474446479107708	1710
6	7135	85	0.0028362696745766	1214
7	7135	29	0.00967663720325347	3951
8	7135	108	0.00120832646784204	440
9	7135	86	0.00248127513559385	807
10	7135	65	0.00385529474446699	1288
11	7135	9	0.0249342019036284	7039
12	7135	34	0.00797961605188641	1688
13	7135	58	0.00384541348267326	859
5	7211	112	0.00100715831529882	363
6	7211	71	0.00417497027056704	1787
8	7211	114	0.00106003185587961	386
10	7211	111	0.00120627622827655	403
11	7211	99	0.00123271803700279	348
12	7211	84	0.00207526744477378	439
4	7212	73	0.00175160047486217	481
5	7212	68	0.00340713611897231	1228
6	7212	105	0.00189240398386083	810
7	7212	103	0.00188340521622423	769
8	7212	102	0.00127972757730543	466
10	7212	53	0.00511544931544572	1709
13	7212	47	0.00529583719441497	1183
4	7213	51	0.00490156806479101	1346
5	7213	60	0.00446423616891404	1609
6	7213	31	0.0101932821994874	4363
7	7213	70	0.00434971087648144	1776
8	7213	21	0.014491679024551	5277
9	7213	113	0.00113763544011118	370
10	7213	55	0.00480714546553881	1606
11	7213	45	0.00632653567266377	1786
12	7213	78	0.00263781146738899	558
4	7221	21	0.0128183652214445	3520
5	7221	55	0.00538260917818101	1940
6	7221	29	0.0108614643468753	4649
7	7221	106	0.00177564210892401	725
8	7221	45	0.00648102378206184	2360
9	7221	21	0.0113394581165677	3688
10	7221	87	0.00256820100213717	858
11	7221	22	0.0122315384533639	3453
12	7221	37	0.00768179862814895	1625
13	7221	14	0.0175080467179687	3911
4	7311	30	0.00872886972608027	2397
5	7311	61	0.00444481438321958	1602
6	7311	117	0.000990591715008633	424
7	7311	51	0.00602983568575298	2462
8	7311	31	0.00845553907837645	3079
9	7311	24	0.0106968478274238	3479
10	7311	42	0.00647737408930635	2164
11	7311	27	0.0113707612033879	3210
12	7311	15	0.0138319647913623	2926
13	7311	10	0.0233455544960897	5215
4	7341	40	0.0067879070377195	1864
5	7341	84	0.00229731979357416	828
6	7341	79	0.00323344088106591	1384
7	7341	25	0.0117045429497212	4779
8	7341	71	0.00395726918218268	1441
9	7341	58	0.00511935948050031	1665
10	7341	40	0.00671084690768245	2242
11	7341	32	0.0102939040676153	2906
12	7341	66	0.003947262679695	835
4	7353	60	0.0034777098825226	955
5	7353	87	0.00216414183452639	780
6	7353	100	0.00192511220086583	824
7	7353	118	0.00095517299652464	390
9	7353	104	0.00136516252813342	444
10	7353	92	0.00233173494249984	779
12	7353	91	0.00180581358520178	382
13	7353	82	0.00179064655770582	400
4	7411	50	0.00519289454709657	1426
5	7411	88	0.0021530436712724	776
8	7411	121	0.000318558796067447	116
9	7411	74	0.00360661181419031	1173
10	7411	100	0.00169417455385739	566
13	7411	75	0.00197866444626493	442
4	7511	75	0.00154767193724828	425
5	7511	98	0.00133177959047778	480
6	7511	41	0.00787567139456156	3371
7	7511	21	0.0124147997932908	5069
8	7511	28	0.0100346020761246	3654
