"agegrp"	"occ_code"	"ranking"	"rate_abs"	"n"
10	7612	23	0.0127287118506792	4149
11	7612	65	0.00339033018867925	989
12	7612	52	0.00462224424077285	933
13	7612	62	0.00337146499379382	804
4	7613	75	0.00166112956810631	472
5	7613	99	0.00103085770500725	394
6	7613	98	0.00173617722897153	775
8	7613	95	0.00167159462685371	584
9	7613	92	0.00205769607109556	715
13	7613	66	0.00244892482136268	584
4	8101	22	0.0121487696379301	3452
5	8101	24	0.0135293532806916	5171
6	8101	31	0.00964866493571664	4307
7	8101	35	0.00868313427065742	3414
8	8101	34	0.0104102562634708	3637
9	8101	14	0.0174688323797903	6070
10	8101	15	0.015793542686743	5148
11	8101	84	0.00171059126810004	499
12	8101	21	0.0133069110725786	2686
13	8101	78	0.00151799792009125	362
4	8123	36	0.00656005405709781	1864
5	8123	86	0.00182100751950519	696
6	8123	51	0.00610910361729725	2727
7	8123	53	0.00582436364376259	2290
8	8123	108	0.00088445674605787	309
9	8123	78	0.00286638501651913	996
10	8123	81	0.0023500104308557	766
12	8123	48	0.00500866980431013	1011
4	8132	85	0.00134438876062841	382
5	8132	89	0.00166664050276552	637
6	8132	117	0.000728074321826772	325
7	8132	98	0.0018236108002523	717
8	8132	93	0.00194351498567409	679
9	8132	99	0.00163176737386179	567
4	8133	32	0.00743637029112	2113
5	8133	41	0.00765817386435587	2927
6	8133	34	0.00928126743177944	4143
7	8133	33	0.00898071092843917	3531
8	8133	47	0.00784561793185962	2741
9	8133	71	0.00376141086003062	1307
10	8133	110	0.00100933868374873	329
11	8133	58	0.00400737713909609	1169
4	8142	79	0.00157666535277887	448
5	8142	104	0.000897421809181436	343
6	8142	116	0.000768398438112563	343
9	8142	53	0.0059428564850522	2065
10	8142	71	0.00307403453226816	1002
12	8142	73	0.00222442407728511	449
5	8153	74	0.00286233078496936	1094
6	8153	55	0.0051883696287717	2316
7	8153	67	0.00409485828229597	1610
8	8153	77	0.00362369657122739	1266
9	8153	55	0.00562340996212688	1954
10	8153	65	0.00431346562112678	1406
11	8153	52	0.00441188569548047	1287
12	8153	83	0.00183799851374783	371
4	8161	48	0.00499394673123487	1419
5	8161	19	0.0145889912769554	5576
6	8161	73	0.00364037160913386	1625
7	8161	47	0.00669674649520825	2633
8	8161	29	0.010994169455043	3841
9	8161	37	0.00819624952514706	2848
10	8161	85	0.00217820810170698	710
11	8161	51	0.00544715335673541	1589
12	8161	64	0.00338370076789695	683
4	8201	52	0.00455402894307112	1294
5	8201	96	0.00105963799626379	405
6	8201	68	0.00402121048516633	1795
7	8201	84	0.0026425824567115	1039
9	8201	67	0.00451829766660143	1570
10	8201	32	0.00920676410313048	3001
11	8201	64	0.00352745173321632	1029
5	8211	95	0.00109103467763457	417
6	8211	97	0.00180786454681294	807
7	8211	97	0.00193297658046269	760
9	8211	58	0.00542483509652465	1885
10	8211	78	0.00252488065873922	823
11	8211	79	0.00241676722246599	705
12	8211	76	0.002065890512757	417
4	8212	10	0.0208028323666873	5911
5	8212	21	0.014110191886051	5393
6	8212	19	0.0145368439210275	6489
7	8212	50	0.00633558508149022	2491
8	8212	42	0.00828927746467182	2896
9	8212	85	0.00237714259402088	826
10	8212	17	0.0152443888132141	4969
11	8212	28	0.0111171292233436	3243
12	8212	29	0.00973990587069606	1966
4	8341	49	0.00498690804662425	1417
5	8341	3	0.0406953318367582	15554
6	8341	9	0.0233543840155203	10425
7	8341	4	0.0377947789285206	14860
8	8341	5	0.0380774371935529	13303
9	8341	4	0.0466334365538915	16204
10	8341	5	0.0429751254770582	14008
11	8341	6	0.0362206559894691	10566
12	8341	4	0.0390983403517463	7892
13	8341	31	0.00996762722667651	2377
4	8342	69	0.00244946224449575	696
5	8342	29	0.0117973030250702	4509
6	8342	46	0.00705448012133079	3149
7	8342	13	0.0171653407125562	6749
8	8342	13	0.0171023594100187	5975
9	8342	6	0.0337893840150111	11741
10	8342	6	0.0415700278565205	13550
11	8342	14	0.0184051393154893	5369
12	8342	23	0.0131929650730741	2663
13	8342	8	0.0286322922607266	6828
4	8344	24	0.0114800945999212	3262
5	8344	17	0.0147041124419815	5620
6	8344	36	0.00895643427281057	3998
7	8344	64	0.00427798237939243	1682
8	8344	105	0.000993224889586023	347
10	8344	107	0.00104922136730111	342
11	8344	54	0.00404851360245722	1181
12	8344	82	0.00195689868714392	395
13	8344	70	0.00209668221007078	500
4	8351	38	0.00639464496874824	1817
7	8351	62	0.00465949091501007	1832
9	8351	81	0.00266493225431397	926
10	8351	27	0.0118420891163224	3860
11	8351	70	0.00300638986397543	877
12	8351	37	0.0066138221451573	1335
13	8351	30	0.0105211513301352	2509
4	8352	84	0.00134438876062841	382
5	8352	36	0.00914951622946788	3497
6	8352	101	0.00155247847700293	693
7	8352	44	0.00690784788491668	2716
10	8352	46	0.00651928481144694	2125
11	8352	26	0.0115936265906099	3382
12	8352	77	0.00205102799108249	414
4	9111	3	0.0419787150177375	11928
5	9111	4	0.0342825596667766	13103
6	9111	10	0.0224605327711853	10026
7	9111	23	0.0124651555537469	4901
8	9111	6	0.0276585939713825	9663
9	9111	12	0.0188905133016381	6564
10	9111	59	0.00463559498828063	1511
11	9111	19	0.0131568121983326	3838
12	9111	17	0.0163586821897449	3302
13	9111	12	0.0230047972088966	5486
4	9112	21	0.0121945210878991	3465
6	9112	99	0.0016017635080189	715
7	9112	63	0.00441023867173988	1734
8	9112	35	0.00898195879977216	3138
9	9112	20	0.0120468751798685	4186
10	9112	72	0.00301267655757219	982
13	9112	50	0.005094937770472	1215
4	9221	2	0.108877892899375	30937
5	9221	2	0.0586123713390161	22402
6	9221	8	0.0236232114574256	10545
7	9221	7	0.0273948562475838	10771
8	9221	8	0.0251741005876342	8795
9	9221	73	0.00345347592351702	1200
11	9221	48	0.00561855528740676	1639
12	9221	25	0.0118305672529106	2388
13	9221	14	0.0195243047401791	4656
4	9231	5	0.0308153612252942	8756
5	9231	32	0.0107638289299488	4114
6	9231	58	0.00495538584578714	2212
7	9231	94	0.00213136101898386	838
8	9231	87	0.00242724699241772	848
9	9231	93	0.00200877182884573	698
10	9231	83	0.00233467093718171	761
11	9231	75	0.00283155989469065	826
13	9231	42	0.00627746653695193	1497
4	9233	43	0.0059230530998367	1683
5	9233	48	0.00571942878971026	2186
6	9233	67	0.00406825528749975	1816
7	9233	92	0.00224072679919425	881
8	9233	62	0.00560442171126638	1958
9	9233	104	0.00121159446983389	421
10	9233	54	0.00513873038078759	1675
11	9233	104	0.00100441531373409	293
4	9234	6	0.0280491581733206	7970
5	9234	23	0.0137779103415436	5266
6	9234	66	0.00408841734564264	1825
7	9234	112	0.000818971656459194	322
9	9234	31	0.00938769871876043	3262
11	9234	39	0.00720230912681	2101
13	9234	84	0.00136284343654601	325
4	9236	8	0.0231009628920547	6564
5	9236	11	0.0201174235883267	7689
6	9236	15	0.0165732117934599	7398
7	9236	32	0.00913585773292368	3592
8	9236	59	0.00614540010934061	2147
9	9236	75	0.00310525043456239	1079
10	9236	47	0.00651008111524255	2122
11	9236	33	0.00857009653356735	2500
12	9236	50	0.00473619024027743	956
4	9331	23	0.0115364040768061	3278
5	9331	15	0.0156460128831049	5980
6	9331	41	0.00790352679201493	3528
7	9331	96	0.00195586709259975	769
8	9331	53	0.00674934953787851	2358
9	9331	44	0.00704796878057765	2449
10	9331	87	0.00210151063333701	685
11	9331	99	0.00117924528301887	344
12	9331	67	0.00285855833539757	577
13	9331	68	0.00240699117716126	574
4	9411	9	0.0229848245959795	6531
5	9411	35	0.00952104362568876	3639
6	9411	53	0.00538550975283557	2404
7	9411	45	0.00679593871446884	2672
8	9411	61	0.00579905944179044	2026
9	9411	23	0.0114166158238267	3967
10	9411	20	0.0141828958509738	4623
11	9411	22	0.0118712977182975	3463
12	9411	44	0.00570720832301214	1152
13	9411	20	0.0137039149250226	3268
4	9512	33	0.00703868461061997	2000
5	9512	47	0.00580053688325144	2217
6	9512	57	0.00504947545045398	2254
7	9512	40	0.00735548456670804	2892
8	9512	20	0.0121219233642559	4235
9	9512	33	0.00920926912937872	3200
10	9512	8	0.0238866595491416	7786
11	9512	11	0.0199820370776656	5829
12	9512	24	0.013153331681942	2655
13	9512	10	0.0255208158609816	6086
4	9521	18	0.0134755616870319	3829
5	9521	34	0.00957860420820186	3661
6	9521	17	0.0158451374716331	7073
7	9521	73	0.00336490528414756	1323
8	9521	22	0.0117469595010405	4104
9	9521	25	0.0112669652004743	3915
10	9521	7	0.025067800562039	8171
11	9521	12	0.0191284554629223	5580
12	9521	19	0.0149021550656428	3008
13	9521	11	0.0236212217786575	5633
5	9601	105	0.000892189028952973	341
8	9601	88	0.00239862379675241	838
9	9601	101	0.00136124509318629	473
10	9601	80	0.00237455362073409	774
11	9601	100	0.00116896116717859	341
12	9601	72	0.00222442407728511	449
13	9601	82	0.00137961689422658	329
4	9611	14	0.0172095838729658	4890
5	9611	9	0.0223701354766801	8550
6	9611	11	0.0218780733137239	9766
7	9611	3	0.0413402649195271	16254
8	9611	3	0.0472454467651495	16506
9	9611	5	0.0429036825564931	14908
10	9611	1	0.0631925781393808	20598
11	9611	1	0.087929190434401	25650
12	9611	5	0.0387069606143176	7813
13	9611	4	0.0451667281693448	10771
4	9621	54	0.00432879103553128	1230
5	9621	18	0.0146020732275265	5581
6	9621	12	0.0193286930729889	8628
7	9621	41	0.00725374895721	2852
8	9621	17	0.0141055108238614	4928
9	9621	10	0.0224216924334343	7791
10	9621	11	0.0175667881554566	5726
11	9621	8	0.0306466652040369	8940
12	9621	15	0.018593014614813	3753
13	9621	13	0.0220780636720454	5265
4	9631	15	0.0168330142462977	4783
5	9631	80	0.0023521347126942	899
6	9631	85	0.00263002847330655	1174
7	9631	78	0.00309021913850286	1215
8	9631	79	0.0033603631711066	1174
10	9631	101	0.0012731779749414	415
13	9631	71	0.00200023482840753	477
4	9632	57	0.00374106087054451	1063
5	9632	84	0.00217422018492645	831
6	9632	96	0.00189523346543215	846
7	9632	89	0.00235517935987955	926
9	9632	106	0.00118569340040751	412
10	9632	96	0.00144804820282492	472
11	9632	86	0.001501480912681	438
13	9632	54	0.00462947431983629	1104
4	9661	56	0.00396981812038966	1128
5	9661	106	0.000873874298153352	334
8	9661	98	0.00135387715496884	473
9	9661	108	0.000961217465378904	334
10	9661	106	0.00112898673440587	368
11	9661	50	0.00548828982009653	1601
13	9661	16	0.0155825421852461	3716
4	9662	66	0.0026078326482347	741
5	9662	54	0.00457344991967682	1748
6	9662	93	0.001989323070099	888
7	9662	104	0.00126915172848801	499
8	9662	84	0.00307126889488704	1073
10	9662	104	0.00120875210151063	394
11	9662	82	0.00197797827994735	577
12  9662  100 0.001253579 640
