"agegrp"	"occ_code"	"ranking"	"rate_abs"	"n"
10	7134	83	0.00290527650689012	1063
11	7134	76	0.00367411249616554	1054
12	7134	67	0.00326925142304801	761
13	7134	53	0.0048088650381573	1380
4	7135	37	0.00675475586932316	2281
5	7135	58	0.0054498860500226	2267
6	7135	111	0.00220653032783712	969
8	7135	34	0.00871508379888268	3471
9	7135	63	0.00473509297151803	1724
10	7135	56	0.00482390689996338	1765
11	7135	95	0.00217170027050392	623
12	7135	39	0.0056105681452046	1306
13	7135	103	0.000630727950656863	181
4	7211	81	0.00106311151121746	359
5	7211	118	0.00101208735203331	421
6	7211	104	0.0026551231808649	1166
7	7211	120	0.00102335467993658	415
9	7211	125	0.00120299925842511	438
10	7211	67	0.00407503976648464	1491
13	7211	94	0.00136599644562149	392
4	7212	54	0.00351507900784156	1187
5	7212	56	0.005721538949737	2380
6	7212	35	0.00928609976978306	4078
7	7212	126	0.000902524850257318	366
8	7212	110	0.00142866110099805	569
10	7212	123	0.000915585728888233	335
11	7212	40	0.00634080704983407	1819
13	7212	98	0.00120221625953932	345
5	7213	71	0.00379352456415336	1578
6	7213	67	0.00463394140056609	2035
7	7213	48	0.00748158578054837	3034
8	7213	73	0.0044090138723244	1756
9	7213	69	0.00408690159026614	1488
10	7213	43	0.00733288510628994	2683
11	7213	50	0.00544145123957723	1561
13	7213	66	0.00296198208872008	850
4	7221	52	0.00371940963256023	1256
5	7221	90	0.00233909974709836	973
6	7221	25	0.0109688922489076	4817
7	7221	60	0.00544474008024087	2208
8	7221	50	0.00715585964471785	2850
9	7221	58	0.00500425718915653	1822
10	7221	54	0.00512181389831806	1874
11	7221	105	0.00149892635042807	430
12	7221	40	0.00553324025346365	1288
13	7221	27	0.00861762553577029	2473
4	7311	53	0.00351507900784156	1187
5	7311	22	0.0132797399824988	5524
6	7311	30	0.00980528337633297	4306
7	7311	55	0.00675907271736423	2741
8	7311	33	0.0087853869813571	3499
9	7311	18	0.0123843005850202	4509
10	7311	24	0.0124082364452316	4540
11	7311	81	0.00312683008449762	897
12	7311	22	0.0105251852647406	2450
13	7311	65	0.00297592082796111	854
5	7322	88	0.00247132018501245	1028
6	7322	135	0.000530569211956707	233
7	7322	95	0.00239933518934527	973
8	7322	129	0.000454459858138221	181
9	7322	130	0.00101623225026779	370
10	7322	93	0.00229853014326867	841
11	7322	115	0.000923756936891715	265
12	7322	77	0.00274514015680378	639
13	7322	71	0.00261002892288393	749
5	7341	122	0.000855826834498476	356
7	7341	68	0.00457180620868051	1854
8	7341	29	0.00981482643901827	3909
9	7341	22	0.0116729380098327	4250
10	7341	20	0.0135233378702656	4948
11	7341	17	0.0157735854318302	4525
12	7341	46	0.00521104070454301	1213
13	7341	55	0.00439070286092623	1260
4	7353	90	0.000467887517471749	158
6	7353	130	0.000847089042265644	372
7	7353	106	0.00178285646649192	723
9	7353	134	0.000645444807602516	235
10	7353	110	0.00128182002044353	469
11	7353	85	0.00295950807328704	849
12	7353	94	0.00164966169047363	384
13	7353	97	0.00130327211903683	374
5	7411	101	0.00165876549383132	690
6	7411	131	0.000842534800102926	370
7	7411	107	0.00169161761550962	686
8	7411	107	0.00181532860460737	723
9	7411	118	0.00136779367738746	498
10	7411	119	0.00100304466418502	367
11	7411	111	0.00122702808221088	352
12	7411	98	0.00149070991300612	347
13	7411	90	0.001467052305119	421
4	7511	28	0.00792447466300254	2676
5	7511	25	0.0126090217610801	5245
6	7511	80	0.00380506932695132	1671
7	7511	82	0.00343995127352175	1395
8	7511	23	0.0115472977214236	4599
9	7511	55	0.00517454475541762	1884
10	7511	71	0.00394111827181144	1442
12	7511	73	0.00307163569971002	715
13	7511	35	0.0066662020420253	1913
4	7512	46	0.00445381535618678	1504
6	7512	101	0.00284184710953636	1248
7	7512	110	0.00128720757331781	522
8	7512	83	0.00319879480258615	1274
9	7512	103	0.00206542338432805	752
10	7512	96	0.00205528497947448	752
11	7512	31	0.00870074458294989	2496
12	7512	45	0.00527548061432714	1228
13	7512	45	0.0052409659546294	1504
4	7513	17	0.0127928738954301	4320
5	7513	23	0.0130753993057225	5439
6	7513	20	0.0123647674717808	5430
7	7513	47	0.00756296097196501	3067
8	7513	43	0.00804218190948465	3203
9	7513	26	0.00989865143233816	3604
10	7513	15	0.0166089984312053	6077
11	7513	27	0.0092410552441507	2651
12	7513	19	0.0119600472559338	2784
13	7513	58	0.00379482175837196	1089
6	7515	95	0.00306045073334684	1344
7	7515	134	0.00054496719100237	221
8	7515	38	0.00840625196158433	3348
9	7515	117	0.00141723200307616	516
10	7515	45	0.00651295758788256	2383
11	7515	92	0.00253771717002705	728
13	7515	42	0.00583684705718368	1675
5	7611	129	0.000329349090804189	137
9	7611	101	0.00213408772556236	777
10	7611	127	0.000729735491382562	267
11	7611	108	0.00140829359435567	404
12	7611	107	0.000588551176028354	137
13	7611	69	0.002637906401366	757
5	7612	111	0.00120921600492341	503
6	7612	41	0.00781507955122498	3432
7	7612	108	0.00160037876452732	649
8	7612	106	0.00187307764735422	746
9	7612	28	0.00973111043972644	3543
10	7612	69	0.0040149117484681	1469
11	7612	51	0.00541705011294236	1554
12	7612	65	0.00347545913435721	809
13	7612	51	0.00481931909258808	1383
6	7613	124	0.00101787312336759	447
7	7613	118	0.0010282865097194	417
8	7613	90	0.00277446487979411	1105
9	7613	99	0.00217253975665357	791
10	7613	128	0.000669607473366021	245
11	7613	107	0.00141526534482278	406
4	8101	35	0.00714564923835019	2413
5	8101	44	0.00688988681930515	2866
6	8101	93	0.00309916179172995	1361
7	8101	49	0.0073582900359777	2984
8	8101	17	0.0132873014876656	5292
9	8101	72	0.0040017578071356	1457
10	8101	48	0.00621505058952789	2274
11	8101	23	0.0100602359240358	2886
12	8101	82	0.00230694877027172	537
13	8101	83	0.00157159284942677	451
5	8123	62	0.00480801592414874	2000
6	8123	87	0.00334509086851675	1469
7	8123	76	0.00382216808169083	1550
8	8123	81	0.00357541899441341	1424
9	8123	43	0.00658079046389629	2396
10	8123	38	0.008229339193082	3011
11	8123	65	0.00414819152792883	1190
12	8123	76	0.00279239609064547	650
13	8123	86	0.0015437153709447	443
4	8131	74	0.00119044798749141	402
5	8131	59	0.00543546200225015	2261
7	8131	133	0.00054496719100237	221
8	8131	131	0.00034900508442659	139
9	8131	128	0.00111785547529457	407
10	8131	107	0.00137474513919636	503
12	8131	75	0.00299860380195468	698
4	8132	75	0.00113714434626045	384
6	8132	136	0.000514629364387193	226
7	8132	122	0.000964172722542654	391
9	8132	114	0.00143920459227114	524
10	8132	131	0.000379899750195416	139
11	8132	86	0.00286190356674754	821
4	8133	18	0.0118896733079055	4015
5	8133	48	0.00659419383997	2743
6	8133	45	0.00769439213391294	3379
7	8133	58	0.00587874110112964	2384
8	8133	80	0.00365576548866989	1456
9	8133	60	0.00486967508033728	1773
10	8133	32	0.00986919422989674	3611
11	8133	33	0.00797916840960428	2289
12	8133	49	0.00496616904736333	1156
4	8143	86	0.000932813721541778	315
6	8143	103	0.00271432832898024	1192
8	8143	125	0.000868746469148202	346
9	8143	126	0.0011645472273339	424
11	8143	64	0.00415516327839594	1192
12	8143	93	0.00164966169047363	384
4	8153	71	0.00140958517921869	476
5	8153	66	0.00444020270595136	1847
6	8153	117	0.00198109534078256	870
7	8153	43	0.00786133667382604	3188
8	8153	48	0.00735170422446802	2928
9	8153	111	0.00185668378697575	676
10	8153	105	0.00148133571658932	542
11	8153	44	0.00578306701246549	1659
12	8153	34	0.00631940715282999	1471
4	8154	33	0.00745066451872735	2516
5	8154	95	0.00213956708624619	890
6	8154	82	0.00374586417883598	1645
7	8154	71	0.00428082825149373	1736
8	8154	53	0.00670391061452514	2670
9	8154	78	0.00339751160427367	1237
10	8154	41	0.00772098413166943	2825
11	8154	57	0.00490811232884353	1408
12	8154	80	0.0023971646439695	558
4	8161	61	0.00291393238729241	984
5	8161	80	0.00314444241439328	1308
6	8161	109	0.002224747296488	977
7	8161	79	0.00370873599668581	1504
8	8161	52	0.00691733098989392	2755
9	8161	16	0.0131039028811558	4771
10	8161	42	0.00768272084747708	2811
12	8161	33	0.00631940715282999	1471
13	8161	74	0.00240443251907865	690
5	8163	72	0.00376948448453261	1568
6	8163	29	0.0100694294217706	4422
7	8163	37	0.00886249811973989	3594
8	8163	120	0.00100433117820601	400
9	8163	46	0.00624570847867286	2274
12	8163	86	0.00203630114917839	474
4	8201	30	0.00780898344033546	2637
5	8201	55	0.00580327522044753	2414
6	8201	75	0.00402595007184317	1768
7	8201	98	0.00229083493412308	929
8	8201	96	0.00235013495700207	936
9	8201	74	0.00383147024087451	1395
10	8201	84	0.0027686219204889	1013
11	8201	109	0.00137692071725369	395
12	8201	89	0.00177854151004189	414
4	8211	41	0.00628686835185141	2123
5	8211	114	0.00106497552719895	443
6	8211	89	0.00326311450958782	1433
7	8211	54	0.0069908687171571	2835
8	8211	74	0.00429351578683071	1710
9	8211	50	0.00592985250899503	2159
10	8211	78	0.00314305548722826	1150
12	8211	28	0.00813661260874235	1894
4	8212	51	0.00377271327379119	1274
5	8212	28	0.011120940832556	4626
6	8212	62	0.00529202939307892	2324
7	8212	27	0.0107587866712368	4363
8	8212	18	0.0132245307890277	5267
9	8212	51	0.00586118816776072	2134
10	8212	33	0.00951662539698157	3482
11	8212	98	0.00216124264480326	620
13	8212	70	0.00263442171655574	756
4	8341	40	0.00636386250029613	2149
5	8341	2	0.0397406556210514	16531
6	8341	4	0.0259614574485769	11401
7	8341	5	0.0278747019325375	11304
8	8341	4	0.0390910802837236	15569
9	8341	1	0.0509901398005988	18565
10	8341	4	0.0381102310555747	13944
11	8341	6	0.031582029615996	9060
12	8341	2	0.0607496509504887	14141
13	8341	50	0.00491689026727533	1411
4	8342	55	0.00346473668001232	1170
5	8342	38	0.00854384429721231	3554
6	8342	39	0.00860296344537528	3778
7	8342	17	0.0140014647534455	5678
8	8342	14	0.0149118071684138	5939
9	8342	9	0.0256969430635282	9356
10	8342	5	0.034368628479909	12575
11	8342	7	0.0311985833403051	8950
12	8342	13	0.0191601331758136	4460
13	8342	10	0.0269400982681117	7731
4	8344	8	0.025091208452773	8473
5	8344	18	0.0145033800351947	6033
6	8344	28	0.0105999986337274	4655
7	8344	22	0.0123295744570672	5000
8	8344	67	0.00496139602033771	1976
9	8344	86	0.00284270372710044	1035
10	8344	102	0.00155512919324598	569
11	8344	56	0.00495342870687972	1421
12	8344	47	0.00502631296316185	1170
13	8344	43	0.0057079137192041	1638
5	8352	12	0.0180877559066476	7524
6	8352	68	0.00457245913136939	2008
7	8352	91	0.00263113118913814	1067
8	8352	42	0.00806226853304877	3211
9	8352	36	0.00758878299321596	2763
10	8352	55	0.00494689602772448	1810
11	8352	41	0.00625017429376168	1793
4	9111	4	0.0547428395441946	18486
5	9111	5	0.025018510861308	10407
6	9111	13	0.0162586445209051	7140
7	9111	15	0.0144650567530312	5866
8	9111	6	0.0280585022911305	11175
9	9111	10	0.019470460600401	7089
10	9111	13	0.0171884138775466	6289
11	9111	9	0.0268028946707939	7689
12	9111	20	0.0109032327354742	2538
13	9111	8	0.0289995469909747	8322
4	9112	7	0.0267643505247447	9038
5	9112	49	0.00656774975238718	2732
6	9112	58	0.0057907189098966	2543
7	9112	63	0.00523267139957932	2122
8	9112	84	0.00314355658778482	1252
9	9112	41	0.00666868082067621	2428
10	9112	34	0.00924058313245109	3381
11	9112	28	0.0091957388661145	2638
12	9112	63	0.00363870690581033	847
13	9112	72	0.00259260549883263	744
4	9221	3	0.0751374049418398	25373
5	9221	9	0.0210038175646438	8737
6	9221	26	0.0108186022575378	4751
7	9221	38	0.00866522492842682	3514
8	9221	8	0.0210030757642333	8365
9	9221	29	0.0093465901288143	3403
10	9221	23	0.01245196591288	4556
11	9221	21	0.0111792018740065	3207
12	9221	24	0.0097433143593599	2268
13	9221	37	0.00612259121162491	1757
4	9231	5	0.0476475326336737	16090
5	9231	7	0.0224390103180022	9334
6	9231	112	0.00216781926945401	952
7	9231	116	0.00103321833950223	419
8	9231	28	0.00998305191136777	3976
9	9231	79	0.00338652530967618	1233
10	9231	52	0.00521473901707089	1908
11	9231	82	0.00311637245879695	894
12	9231	105	0.00111695843625819	260
13	9231	102	0.000707391016482559	203
4	9232	39	0.00660669019923717	2231
5	9232	10	0.0192777398478744	8019
6	9232	137	0.000494135274654959	217
7	9232	62	0.00528198969740758	2142
8	9232	128	0.000554892975958822	221
10	9232	104	0.00151139972559759	553
11	9232	60	0.00468501631389609	1344
12	9232	100	0.00147352593706369	343
4	9233	38	0.00673994930231456	2276
5	9233	30	0.0103805063802371	4318
6	9233	36	0.00919729204761005	4039
7	9233	24	0.0115897999896432	4700
8	9233	85	0.00310840499654761	1238
9	9233	90	0.00271361476557994	988
10	9233	109	0.00128182002044353	469
11	9233	80	0.00327672271954042	940
4	9234	22	0.0106281537987728	3589
5	9234	73	0.0035362957122114	1471
6	9234	76	0.0039849618923787	1750
7	9234	64	0.00504279595294048	2045
8	9234	121	0.000999309522314983	398
9	9234	65	0.00443846301738581	1616
11	9234	78	0.00342661535458323	983
13	9234	68	0.00275290100010454	790
4	9236	20	0.0114484376110493	3866
5	9236	47	0.00675526237342898	2810
6	9236	23	0.0117362820533256	5154
7	9236	40	0.00812518956720728	3295
8	9236	109	0.00157931077772896	629
9	9236	39	0.00725095443434316	2640
10	9236	77	0.00325784533980529	1192
11	9236	37	0.00729593686382777	2093
12	9236	43	0.00538288046396735	1253
13	9236	78	0.00181900547095515	522
4	9331	27	0.00818803155575561	2765
5	9331	13	0.016712663352341	6952
6	9331	54	0.00646474674997894	2839
7	9331	81	0.00352872420961263	1431
8	9331	62	0.00542589919025799	2161
9	9331	88	0.0027575599439699	1004
10	9331	49	0.0059936701595579	2193
11	9331	68	0.00399481301765247	1146
12	9331	50	0.00496187305337773	1155
13	9331	93	0.00139038923929331	399
4	9411	6	0.0301965127573381	10197
5	9411	40	0.00800294250574558	3329
6	9411	38	0.00862118041402615	3786
7	9411	94	0.00246098306163061	998
8	9411	82	0.00356537568263135	1420
9	9411	23	0.0116537119942871	4243
10	9411	17	0.0158792629398228	5810
11	9411	22	0.0101229816782398	2904
12	9411	36	0.00597572763398131	1391
13	9411	29	0.00850263093703175	2440
4	9512	49	0.00387043661604795	1307
5	9512	31	0.0103035781254508	4286
6	9512	63	0.00494590698871231	2172
7	9512	28	0.0105245247565526	4268
8	9512	25	0.0104726633607432	4171
9	9512	34	0.00796506358317998	2900
10	9512	29	0.0113532630382141	4154
11	9512	30	0.00871120220865055	2499
12	9512	15	0.0185543980238428	4319
13	9512	12	0.0242708297034533	6965
4	9521	19	0.0117268010708109	3960
5	9521	36	0.0086856807669747	3613
6	9521	10	0.016980491903696	7457
7	9521	34	0.00928663548106301	3766
8	9521	37	0.00856192329420626	3410
9	9521	44	0.00655332472740257	2386
10	9521	16	0.016240031047922	5942
11	9521	5	0.0316308318692657	9074
12	9521	11	0.0225024164966169	5238
13	9521	4	0.0378436770394118	10860
6	9601	129	0.000853920405509722	375
7	9601	129	0.000870467956668943	353
8	9601	127	0.000622685330487728	248
9	9601	116	0.00141723200307616	516
10	9601	76	0.00329064244054159	1204
11	9601	100	0.00182659862238211	524
12	9601	55	0.00414563419611213	965
13	9601	23	0.00888246158134997	2549
4	9611	12	0.0161391580393736	5450
5	9611	11	0.0188185743271182	7828
6	9611	19	0.0131071089443039	5756
7	9611	11	0.0166054708787781	6734
8	9611	5	0.0383503860397966	15274
9	9611	6	0.0373671344997116	13605
10	9611	6	0.0335541671449577	12277
11	9611	3	0.0470384004015728	13494
12	9611	4	0.0542111481043927	12619
13	9611	13	0.023835244102171	6840
4	9621	23	0.00949100945251238	3205
5	9621	15	0.0153135307184137	6370
6	9621	37	0.0090879902357048	3991
7	9621	20	0.0126353479036025	5124
8	9621	15	0.0141008097420124	5616
9	9621	3	0.0485649152682029	17682
10	9621	12	0.0175382496187337	6417
11	9621	4	0.0435943556708218	12506
12	9621	12	0.0211448823971646	4922
13	9621	5	0.0355751472279332	10209
5	9622	100	0.00174050176454184	724
6	9622	134	0.000557894664933018	245
8	9622	116	0.00115498085493692	460
9	9622	129	0.00101897882391716	371
10	9622	92	0.00248164728904632	908
11	9622	118	0.000770378426615355	221
13	9622	88	0.00151235320765237	434
4	9623	64	0.00214399090284523	724
5	9623	91	0.00229342359581895	954
6	9623	116	0.00200158943051479	879
8	9623	71	0.00472788902140481	1883
9	9623	59	0.00492460655332473	1793
13	9623	40	0.00599365787364533	1720
4	9631	13	0.015828220132193	5345
5	9631	42	0.00776734972546229	3231
8	9631	93	0.00247316552633231	985
9	9631	122	0.0012139855530226	442
10	9631	114	0.00113969925058625	417
11	9631	75	0.00371245712373463	1065
4	9641	45	0.00449527374381086	1518
5	9641	120	0.000990451280374641	412
6	9641	127	0.000990547670391278	435
8	9641	122	0.000934027995731592	372
9	9641	106	0.00198851932214562	724
11	9641	47	0.00559482974985359	1605
4	9661	89	0.000467887517471749	158
5	9661	39	0.00822891925418057	3423
6	9661	100	0.00292382346846529	1284
7	9661	83	0.00342268986928185	1388
8	9661	105	0.00188061013119076	749
9	9661	110	0.00189513581806696	690
11	9661	87	0.00283053068964556	812
13	9661	16	0.0117817193434854	3381
4	9662	63	0.0024223543626069	818
5	9662	54	0.00586337541949939	2439
6	9662	121	0.00119321144663225	524
7	9662	117	0.0010282865097194	417
9	9662	113	0.00165343733692219	602
10	9662	130	0.000593080904981333	217
12	9662	97	0.00156803780474707	365
4	9712	24	0.00938144085664874	3168
5	9712	85	0.002682872885675	1116
6	9712	113	0.00214504805864042	942
7	9712	111	0.00119596872233552	485
8	9712	92	0.00266147762224594	1060
9	9712	108	0.00191436183361257	697
11	9712	70	0.00379611812933991	1089
12	9712	87	0.00189882934163892	442
